Title_id,Age,IMDb,Rotten_tomatoes
5767,13+,7.9,100%
5768,18+,6.6,91%
5769,18+,7.4,82%
5770,18+,7.4,93%
5771,7+,7.3,73%
5772,18+,7.6,96%
5773,13+,6.7,90%
5774,7+,7.7,94%
5775,18+,6.8,86%
5776,,8.2,100%
5777,13+,7.5,70%
5778,18+,7.2,85%
5779,18+,7.0,90%
5780,18+,7.2,70%
5781,13+,7.7,95%
5782,7+,7.6,87%
5783,,8.3,89%
5784,18+,7.0,79%
5785,18+,7.3,67%
5786,all,7.4,100%
5787,7+,6.6,82%
5788,18+,6.7,87%
5789,,8.2,100%
5790,13+,6.7,82%
5791,7+,7.5,82%
5792,18+,7.4,40%
5793,7+,7.1,92%
5794,13+,7.2,83%
5795,,8.4,88%
5796,13+,6.8,89%
5797,18+,7.2,94%
5798,13+,7.2,74%
5799,18+,7.3,69%
5800,,6.6,88%
5801,18+,7.0,89%
5802,13+,6.6,78%
5803,13+,7.7,100%
5804,,7.6,89%
5805,18+,7.3,77%
5806,13+,6.8,66%
5807,18+,8.2,86%
5808,18+,6.9,43%
5809,18+,7.0,65%
5810,18+,7.1,67%
5811,18+,6.6,86%
5812,18+,6.6,63%
5813,13+,7.1,71%
5814,18+,7.2,72%
5815,,8.3,100%
5816,18+,7.5,74%
5817,18+,8.2,92%
5818,18+,7.3,88%
5819,all,8.0,70%
5820,18+,7.0,71%
5821,13+,7.8,97%
5822,18+,6.9,91%
5823,18+,7.5,90%
5824,18+,6.9,72%
5825,7+,6.5,60%
5826,13+,6.6,68%
5827,,7.1,100%
5828,18+,6.9,71%
5829,18+,7.4,71%
5830,18+,7.4,100%
5831,13+,6.1,78%
5832,,7.4,81%
5833,18+,6.9,88%
5834,,6.5,94%
5835,13+,7.0,77%
5836,,7.9,70%
5837,13+,6.9,99%
5838,18+,6.4,39%
5839,13+,7.2,81%
5840,7+,6.7,79%
5841,18+,7.1,100%
5842,,7.7,94%
5843,18+,7.0,92%
5844,18+,6.4,89%
5845,7+,7.6,77%
5846,16+,7.4,97%
5847,,6.1,79%
5848,13+,6.4,62%
5849,7+,7.3,67%
5850,,7.5,100%
5851,all,7.8,86%
5852,,8.1,100%
5853,18+,7.3,92%
5854,18+,7.1,82%
5855,18+,7.0,31%
5856,18+,7.9,93%
5857,7+,6.6,64%
5858,16+,6.9,92%
5859,18+,6.9,59%
5860,7+,6.4,90%
5861,16+,7.5,100%
5862,,7.4,91%
5863,18+,6.8,35%
5864,18+,8.2,92%
5865,13+,6.6,52%
5866,18+,6.4,72%
5867,18+,6.9,92%
5868,18+,6.9,93%
5869,,8.0,100%
5870,18+,6.1,83%
5871,13+,7.1,78%
5872,18+,6.8,64%
5873,,8.4,90%
5874,13+,7.4,99%
5875,18+,6.9,84%
5876,13+,7.0,83%
5877,13+,7.1,80%
5878,,7.9,90%
5879,,7.2,94%
5880,18+,7.0,61%
5881,13+,6.8,46%
5882,,7.6,100%
5883,18+,6.8,81%
5884,13+,6.9,48%
5885,7+,8.0,90%
5886,18+,6.5,49%
5887,18+,8.5,35%
5888,18+,7.9,100%
5889,13+,6.9,90%
5890,18+,7.0,68%
5891,18+,7.9,84%
5892,16+,7.1,97%
5893,all,6.6,56%
5894,18+,6.3,85%
5895,18+,7.8,100%
5896,,7.6,95%
5897,7+,7.6,100%
5898,18+,6.5,65%
5899,18+,6.8,73%
5900,18+,6.7,100%
5901,13+,7.1,57%
5902,13+,7.7,96%
5903,,7.3,100%
5904,all,6.9,97%
5905,7+,7.3,96%
5906,18+,6.9,57%
5907,18+,6.9,61%
5908,7+,7.6,93%
5909,,6.4,100%
5910,18+,6.3,69%
5911,,7.7,100%
5912,13+,7.7,83%
5913,18+,7.6,100%
5914,,7.6,88%
5915,,7.6,91%
5916,,7.6,89%
5917,,7.3,90%
5918,18+,6.3,90%
5919,13+,6.4,41%
5920,,7.1,98%
5921,13+,6.3,85%
5922,all,7.8,86%
5923,18+,6.6,71%
5924,,8.5,95%
5925,7+,6.4,73%
5926,18+,6.8,90%
5927,,7.8,100%
5928,18+,7.0,79%
5929,,7.7,92%
5930,18+,7.8,91%
5931,18+,7.0,41%
5932,7+,7.5,99%
5933,7+,6.5,80%
5934,7+,7.1,64%
5935,7+,6.4,67%
5936,7+,6.9,53%
5937,18+,6.8,80%
5938,18+,7.6,92%
5939,18+,7.5,70%
5940,18+,6.4,72%
5941,13+,7.4,96%
5942,18+,7.2,89%
5943,18+,6.6,23%
5944,16+,7.3,96%
5945,,7.2,100%
5946,,7.5,87%
5947,7+,7.6,95%
5948,,7.6,93%
5949,18+,6.2,87%
5950,,8.2,100%
5951,18+,6.3,89%
5952,18+,6.5,52%
5953,,8.2,100%
5954,18+,6.6,59%
5955,18+,6.9,66%
5956,18+,6.3,28%
5957,,6.3,85%
5958,,7.4,87%
5959,18+,6.6,74%
5960,7+,6.8,89%
5961,18+,6.7,93%
5962,18+,7.2,89%
5963,,7.3,100%
5964,18+,7.0,50%
5965,18+,6.7,35%
5966,18+,6.9,77%
5967,18+,7.8,100%
5968,,7.3,100%
5969,18+,6.9,61%
5970,13+,6.8,36%
5971,,7.4,81%
5972,18+,7.2,95%
5973,18+,7.4,94%
5974,18+,7.4,89%
5975,13+,6.5,57%
5976,18+,6.2,88%
5977,,7.2,98%
5978,13+,7.5,57%
5979,18+,6.8,69%
5980,18+,7.2,84%
5981,13+,6.9,57%
5982,,7.5,86%
5983,,7.5,72%
5984,all,6.9,67%
5985,,8.1,
5986,13+,7.6,75%
5987,,7.1,83%
5988,18+,7.2,33%
5989,all,7.8,81%
5990,18+,6.3,71%
5991,,6.6,89%
5992,,6.7,84%
5993,,6.8,85%
5994,18+,6.9,54%
5995,13+,6.3,75%
5996,18+,6.3,71%
5997,18+,6.6,55%
5998,18+,7.6,71%
5999,13+,6.4,33%
6000,13+,6.9,62%
6001,18+,7.4,94%
6002,,7.2,100%
6003,7+,7.2,80%
6004,,7.7,100%
6005,7+,6.2,50%
6006,,7.3,83%
6007,,7.1,100%
6008,13+,7.0,91%
6009,18+,6.8,40%
6010,all,7.3,75%
6011,16+,7.4,88%
6012,18+,6.3,86%
6013,18+,6.4,58%
6014,13+,7.5,72%
6015,,7.4,100%
6016,18+,6.2,73%
6017,7+,7.2,89%
6018,18+,6.1,36%
6019,,7.3,100%
6020,13+,7.0,92%
6021,,5.6,73%
6022,13+,6.9,73%
6023,,7.2,60%
6024,13+,6.5,33%
6025,7+,6.3,62%
6026,,7.4,95%
6027,16+,6.9,90%
6028,,6.7,88%
6029,18+,6.9,78%
6030,,6.6,100%
6031,,7.5,100%
6032,all,6.6,81%
6033,13+,6.4,52%
6034,,7.0,76%
6035,,7.4,83%
6036,18+,7.6,82%
6037,7+,6.6,80%
6038,18+,5.9,93%
6039,,7.4,83%
6040,,7.4,100%
6041,18+,6.7,17%
6042,7+,6.7,76%
6043,,7.6,95%
6044,7+,7.5,94%
6045,,7.7,100%
6046,13+,7.6,69%
6047,13+,6.1,93%
6048,18+,7.0,61%
6049,18+,7.0,74%
6050,13+,6.2,54%
6051,18+,6.4,87%
6052,18+,6.4,80%
6053,18+,6.9,92%
6054,18+,6.7,27%
6055,18+,6.4,91%
6056,18+,7.4,92%
6057,,7.6,76%
6058,7+,7.9,57%
6059,18+,6.2,80%
6060,,7.4,100%
6061,18+,6.2,53%
6062,18+,7.0,42%
6063,13+,6.2,78%
6064,18+,6.8,74%
6065,18+,6.2,38%
6066,18+,6.4,88%
6067,18+,6.3,84%
6068,13+,6.1,57%
6069,13+,6.6,78%
6070,13+,7.5,100%
6071,18+,7.0,67%
6072,,7.6,96%
6073,,7.0,94%
6074,18+,6.5,70%
6075,13+,5.8,39%
6076,13+,7.0,95%
6077,7+,6.4,80%
6078,18+,6.5,64%
6079,13+,6.6,46%
6080,18+,6.4,62%
6081,13+,6.5,89%
6082,18+,6.9,93%
6083,13+,7.0,36%
6084,13+,6.2,42%
6085,18+,6.5,100%
6086,,8.0,97%
6087,7+,6.3,59%
6088,,7.0,88%
6089,,7.7,91%
6090,18+,6.5,60%
6091,18+,6.2,48%
6092,,7.1,100%
6093,,7.0,100%
6094,7+,6.9,88%
6095,18+,6.5,68%
6096,,7.6,85%
6097,18+,6.6,30%
6098,,7.2,80%
6099,18+,7.4,71%
6100,13+,6.9,43%
6101,13+,6.7,39%
6102,7+,6.1,50%
6103,18+,7.2,66%
6104,18+,6.7,83%
6105,13+,6.4,41%
6106,7+,7.7,59%
6107,13+,6.5,64%
6108,,7.8,50%
6109,13+,6.7,82%
6110,18+,7.6,81%
6111,13+,6.5,50%
6112,,6.5,92%
6113,18+,6.9,93%
6114,7+,7.0,45%
6115,7+,7.0,91%
6116,18+,5.8,80%
6117,,8.1,100%
6118,7+,5.9,67%
6119,18+,7.2,95%
6120,18+,6.4,100%
6121,18+,6.3,75%
6122,18+,5.8,95%
6123,7+,6.5,75%
6124,,6.5,95%
6125,,7.7,50%
6126,13+,6.6,69%
6127,13+,6.2,45%
6128,,6.7,89%
6129,13+,6.8,54%
6130,18+,7.8,88%
6131,13+,6.0,75%
6132,13+,6.8,78%
6133,18+,6.8,100%
6134,13+,6.5,81%
6135,,7.4,93%
6136,7+,7.5,100%
6137,7+,7.0,93%
6138,13+,6.4,46%
6139,18+,7.1,70%
6140,18+,6.7,67%
6141,18+,6.9,90%
6142,7+,6.2,59%
6143,,6.6,95%
6144,13+,6.5,52%
6145,,6.3,67%
6146,all,6.0,74%
6147,13+,5.9,67%
6148,all,8.0,80%
6149,7+,7.4,85%
6150,,6.7,89%
6151,7+,7.5,100%
6152,13+,5.8,47%
6153,16+,6.5,89%
6154,18+,7.2,85%
6155,13+,6.0,68%
6156,,7.4,77%
6157,,7.2,100%
6158,,7.3,88%
6159,,7.3,80%
6160,18+,7.0,95%
6161,13+,6.5,42%
6162,13+,6.4,91%
6163,7+,6.4,50%
6164,18+,7.1,26%
6165,18+,6.4,68%
6166,13+,6.5,29%
6167,16+,6.0,75%
6168,18+,6.3,80%
6169,7+,6.3,67%
6170,18+,6.6,53%
6171,,7.1,94%
6172,,7.3,100%
6173,,6.4,83%
6174,18+,6.3,24%
6175,18+,6.2,35%
6176,13+,8.2,
6177,7+,6.1,48%
6178,,6.4,100%
6179,18+,6.2,20%
6180,,6.9,83%
6181,,7.3,100%
6182,13+,6.4,50%
6183,,6.9,91%
6184,13+,7.0,59%
6185,,6.4,100%
6186,,7.3,96%
6187,7+,6.4,48%
6188,18+,6.6,75%
6189,13+,6.4,36%
6190,,7.1,86%
6191,13+,7.6,24%
6192,13+,6.0,44%
6193,,7.2,81%
6194,13+,6.7,93%
6195,,6.6,63%
6196,13+,6.4,56%
6197,18+,6.7,80%
6198,18+,6.8,72%
6199,18+,6.7,80%
6200,,5.8,100%
6201,,7.6,84%
6202,18+,6.4,65%
6203,,6.6,88%
6204,,8.3,
6205,18+,8.2,83%
6206,,7.4,64%
6207,18+,7.4,80%
6208,13+,6.8,86%
6209,13+,6.2,61%
6210,,6.7,100%
6211,7+,7.2,87%
6212,13+,6.7,42%
6213,18+,6.3,44%
6214,7+,7.3,67%
6215,,7.2,74%
6216,13+,6.8,80%
6217,all,8.1,
6218,18+,6.7,96%
6219,7+,6.4,65%
6220,13+,7.2,80%
6221,7+,7.1,85%
6222,13+,6.1,43%
6223,,5.8,82%
6224,,6.2,84%
6225,13+,6.4,52%
6226,18+,6.5,62%
6227,all,6.1,76%
6228,,7.3,60%
6229,13+,5.7,94%
6230,18+,6.8,67%
6231,18+,6.4,66%
6232,7+,8.2,
6233,18+,6.8,83%
6234,13+,7.5,
6235,,6.7,100%
6236,18+,7.7,100%
6237,,7.4,71%
6238,,8.0,73%
6239,13+,5.8,90%
6240,,7.1,75%
6241,13+,5.4,17%
6242,18+,6.8,51%
6243,,6.6,80%
6244,18+,6.4,71%
6245,18+,5.8,43%
6246,13+,6.6,41%
6247,13+,6.8,34%
6248,,7.3,85%
6249,18+,6.8,61%
6250,13+,5.8,44%
6251,13+,6.3,29%
6252,,6.8,100%
6253,7+,7.4,67%
6254,,6.8,91%
6255,18+,6.1,77%
6256,18+,6.3,65%
6257,18+,6.6,29%
6258,,6.4,69%
6259,18+,6.2,100%
6260,,7.8,100%
6261,13+,5.7,36%
6262,,7.5,100%
6263,16+,6.4,56%
6264,,6.6,91%
6265,all,7.6,
6266,18+,7.2,57%
6267,13+,8.0,
6268,7+,6.6,88%
6269,18+,7.1,100%
6270,13+,6.3,20%
6271,7+,6.5,90%
6272,16+,5.8,65%
6273,16+,7.2,80%
6274,,8.1,
6275,7+,8.2,
6276,13+,5.8,81%
6277,7+,6.1,63%
6278,18+,5.8,78%
6279,13+,6.8,100%
6280,13+,7.0,82%
6281,7+,7.1,65%
6282,7+,6.0,75%
6283,18+,5.9,73%
6284,,7.0,85%
6285,,7.4,83%
6286,18+,5.8,76%
6287,,7.3,84%
6288,all,5.4,81%
6289,16+,7.5,100%
6290,,6.8,92%
6291,18+,6.5,38%
6292,,7.0,80%
6293,,6.8,91%
6294,7+,6.1,80%
6295,18+,6.6,52%
6296,,6.6,62%
6297,16+,6.8,100%
6298,18+,6.5,76%
6299,13+,6.1,61%
6300,18+,6.5,30%
6301,13+,6.5,19%
6302,,6.4,100%
6303,18+,5.9,72%
6304,,6.3,72%
6305,,7.4,89%
6306,,6.0,60%
6307,18+,6.5,100%
6308,18+,5.4,81%
6309,18+,6.1,44%
6310,,7.6,100%
6311,18+,8.3,
6312,18+,6.2,59%
6313,7+,5.6,50%
6314,13+,6.8,80%
6315,,7.6,63%
6316,18+,6.7,44%
6317,18+,6.3,74%
6318,18+,6.7,46%
6319,7+,6.8,76%
6320,18+,6.1,70%
6321,18+,6.9,76%
6322,,6.6,100%
6323,7+,5.6,74%
6324,,8.5,
6325,,7.1,95%
6326,16+,6.1,17%
6327,18+,6.5,41%
6328,,5.4,88%
6329,,7.5,95%
6330,,5.9,78%
6331,18+,6.3,82%
6332,,7.2,100%
6333,7+,7.4,84%
6334,13+,6.9,94%
6335,,6.7,100%
6336,all,5.7,37%
6337,18+,6.8,57%
6338,,5.9,88%
6339,,6.5,70%
6340,,7.1,100%
6341,18+,6.8,61%
6342,13+,6.2,28%
6343,18+,7.1,75%
6344,13+,6.3,80%
6345,18+,5.0,92%
6346,,7.0,100%
6347,18+,6.0,95%
6348,7+,6.3,38%
6349,,7.7,90%
6350,13+,6.8,64%
6351,18+,6.2,63%
6352,18+,6.2,88%
6353,16+,7.0,93%
6354,13+,7.7,88%
6355,18+,6.2,78%
6356,18+,6.3,51%
6357,,5.8,100%
6358,7+,6.3,60%
6359,,7.1,100%
6360,18+,6.0,86%
6361,13+,6.2,53%
6362,,6.8,100%
6363,18+,5.9,76%
6364,18+,6.7,100%
6365,18+,5.9,53%
6366,18+,6.4,43%
6367,18+,6.4,70%
6368,,7.0,90%
6369,18+,6.1,32%
6370,,6.5,100%
6371,13+,5.6,53%
6372,18+,8.2,
6373,,6.2,100%
6374,13+,5.2,26%
6375,,7.2,91%
6376,,6.4,94%
6377,,8.3,
6378,13+,5.8,66%
6379,13+,6.6,33%
6380,18+,5.2,78%
6381,13+,6.0,63%
6382,18+,6.0,83%
6383,7+,7.5,100%
6384,,6.4,78%
6385,13+,5.3,27%
6386,18+,6.3,50%
6387,18+,7.1,
6388,,7.1,82%
6389,,6.4,86%
6390,18+,5.5,70%
6391,18+,5.7,62%
6392,18+,6.2,85%
6393,,6.0,80%
6394,,7.4,86%
6395,7+,5.7,39%
6396,,7.3,76%
6397,16+,6.9,83%
6398,18+,6.2,77%
6399,,5.9,89%
6400,13+,5.9,41%
6401,,8.0,100%
6402,18+,6.0,58%
6403,7+,5.5,75%
6404,,6.9,83%
6405,,5.6,69%
6406,18+,5.8,22%
6407,18+,7.2,50%
6408,7+,6.4,80%
6409,,7.1,55%
6410,18+,6.3,78%
6411,7+,7.0,
6412,,7.6,91%
6413,13+,6.4,16%
6414,18+,7.2,
6415,7+,7.0,80%
6416,13+,6.3,78%
6417,,5.7,72%
6418,13+,6.0,29%
6419,,7.1,
6420,,6.5,92%
6421,18+,6.1,58%
6422,,6.1,80%
6423,,7.8,86%
6424,18+,6.2,61%
6425,,6.3,83%
6426,7+,5.7,56%
6427,13+,7.4,98%
6428,7+,5.7,73%
6429,18+,5.1,50%
6430,,7.2,80%
6431,,7.5,95%
6432,7+,6.1,80%
6433,18+,5.6,59%
6434,all,6.3,71%
6435,18+,7.2,67%
6436,13+,6.0,20%
6437,,6.4,80%
6438,7+,6.5,96%
6439,18+,5.0,89%
6440,,7.1,100%
6441,,7.9,92%
6442,18+,7.7,
6443,7+,5.8,35%
6444,13+,5.8,71%
6445,13+,6.9,72%
6446,,7.3,100%
6447,7+,5.7,42%
6448,18+,6.2,100%
6449,18+,8.4,
6450,,6.2,84%
6451,13+,6.3,11%
6452,,7.5,
6453,,6.0,90%
6454,13+,7.0,65%
6455,18+,6.3,46%
6456,18+,6.3,42%
6457,18+,8.6,
6458,,5.4,86%
6459,,5.7,59%
6460,13+,7.8,
6461,,8.0,
6462,18+,8.3,
6463,18+,6.2,76%
6464,7+,7.3,71%
6465,18+,6.5,57%
6466,16+,7.0,68%
6467,18+,6.1,86%
6468,,7.0,83%
6469,18+,6.2,38%
6470,,5.8,80%
6471,,7.9,
6472,all,5.9,59%
6473,18+,8.3,
6474,,6.1,100%
6475,18+,6.1,48%
6476,,7.1,25%
6477,,6.6,91%
6478,18+,6.3,78%
6479,18+,7.4,100%
6480,,7.3,98%
6481,,6.4,100%
6482,,7.2,43%
6483,7+,6.1,83%
6484,18+,6.0,70%
6485,,6.5,63%
6486,18+,7.8,
6487,,7.9,
6488,18+,6.3,69%
6489,,7.2,50%
6490,18+,5.5,68%
6491,7+,5.8,51%
6492,,6.1,70%
6493,,7.3,80%
6494,18+,5.6,39%
6495,,8.3,
6496,18+,6.6,100%
6497,,6.8,89%
6498,,7.3,20%
6499,13+,8.0,
6500,,7.5,100%
6501,18+,5.7,48%
6502,,7.3,100%
6503,18+,5.3,63%
6504,18+,6.3,25%
6505,18+,6.2,26%
6506,,6.4,75%
6507,13+,5.5,16%
6508,18+,5.6,75%
6509,7+,6.1,50%
6510,13+,7.6,
6511,18+,7.9,
6512,13+,5.5,40%
6513,7+,6.9,44%
6514,18+,6.2,51%
6515,13+,6.5,100%
6516,18+,5.8,86%
6517,,6.8,90%
6518,7+,6.9,100%
6519,13+,7.4,50%
6520,16+,6.1,75%
6521,,6.8,100%
6522,13+,6.3,39%
6523,,6.6,71%
6524,,6.9,67%
6525,,7.1,33%
6526,,5.7,80%
6527,,5.4,100%
6528,,6.3,62%
6529,18+,6.1,30%
6530,18+,6.5,48%
6531,18+,5.6,60%
6532,13+,6.5,57%
6533,18+,7.0,100%
6534,18+,6.2,83%
6535,18+,7.9,
6536,,6.2,100%
6537,18+,6.9,87%
6538,18+,7.2,57%
6539,18+,6.1,39%
6540,13+,6.6,13%
6541,,6.6,71%
6542,18+,5.6,31%
6543,18+,5.3,15%
6544,13+,5.6,24%
6545,16+,6.5,
6546,18+,5.6,85%
6547,,6.3,58%
6548,,8.1,
6549,16+,6.7,95%
6550,18+,6.1,73%
6551,,6.2,75%
6552,,6.7,90%
6553,18+,5.9,65%
6554,13+,6.0,47%
6555,18+,7.6,
6556,18+,6.8,73%
6557,18+,6.2,64%
6558,7+,5.3,59%
6559,,9.1,
6560,7+,6.2,79%
6561,18+,6.1,49%
6562,18+,6.0,48%
6563,16+,6.1,91%
6564,,5.6,50%
6565,7+,5.6,61%
6566,13+,5.6,12%
6567,,6.9,80%
6568,13+,5.9,42%
6569,7+,7.6,
6570,16+,6.5,91%
6571,,8.4,
6572,,5.9,67%
6573,7+,6.4,33%
6574,,6.0,100%
6575,,5.7,83%
6576,,6.0,60%
6577,13+,5.7,18%
6578,18+,6.0,84%
6579,13+,6.6,45%
6580,18+,5.6,25%
6581,13+,5.9,39%
6582,18+,6.2,65%
6583,,7.9,
6584,13+,5.8,27%
6585,,8.1,
6586,18+,5.8,61%
6587,all,7.9,
6588,18+,5.9,77%
6589,13+,6.1,35%
6590,18+,6.6,85%
6591,,7.5,
6592,16+,7.7,100%
6593,,7.0,80%
6594,,6.1,82%
6595,,7.8,
6596,,7.7,
6597,,6.6,100%
6598,,7.1,100%
6599,13+,7.2,
6600,13+,7.4,80%
6601,18+,7.7,92%
6602,7+,5.6,48%
6603,18+,7.0,
6604,13+,7.0,100%
6605,18+,6.3,44%
6606,,7.2,
6607,18+,5.4,36%
6608,18+,6.4,100%
6609,18+,6.6,97%
6610,13+,5.7,63%
6611,,7.8,
6612,,6.9,58%
6613,,5.5,22%
6614,13+,7.2,86%
6615,13+,6.0,71%
6616,13+,5.4,16%
6617,,6.2,73%
6618,18+,6.1,57%
6619,18+,5.4,84%
6620,7+,5.4,25%
6621,13+,5.9,80%
6622,,7.3,86%
6623,7+,7.3,
6624,18+,5.9,39%
6625,,7.5,
6626,16+,7.6,100%
6627,18+,5.2,29%
6628,16+,7.4,
6629,18+,8.4,
6630,18+,6.1,32%
6631,18+,5.8,29%
6632,18+,6.3,44%
6633,13+,7.4,
6634,7+,6.1,43%
6635,13+,5.3,27%
6636,16+,5.9,67%
6637,7+,6.2,37%
6638,18+,5.5,50%
6639,,7.3,88%
6640,18+,7.1,
6641,,6.4,60%
6642,18+,5.8,29%
6643,,5.7,78%
6644,18+,6.7,97%
6645,,5.8,100%
6646,18+,5.3,45%
6647,18+,5.4,71%
6648,18+,5.7,83%
6649,,7.5,
6650,13+,6.9,87%
6651,13+,6.0,85%
6652,7+,6.3,33%
6653,,7.4,
6654,18+,8.5,
6655,,6.1,80%
6656,,5.9,17%
6657,7+,5.3,67%
6658,,7.8,
6659,7+,4.7,13%
6660,16+,8.0,
6661,,6.5,83%
6662,,5.5,31%
6663,18+,5.7,52%
6664,,5.4,86%
6665,18+,6.5,13%
6666,,6.3,15%
6667,,7.2,90%
6668,7+,5.5,33%
6669,,5.9,69%
6670,18+,5.9,40%
6671,16+,5.8,71%
6672,13+,6.5,
6673,18+,5.5,71%
6674,,7.3,
6675,18+,5.4,63%
6676,18+,8.0,
6677,13+,6.2,62%
6678,,5.5,75%
6679,,5.8,47%
6680,13+,5.7,55%
6681,,7.5,
6682,18+,4.6,81%
6683,18+,6.3,91%
6684,16+,6.5,92%
6685,16+,5.2,
6686,,5.5,50%
6687,18+,5.1,77%
6688,,6.4,93%
6689,18+,5.7,62%
6690,13+,5.8,38%
6691,,5.7,60%
6692,16+,6.7,
6693,13+,6.9,
6694,,6.2,
6695,16+,7.0,
6696,18+,6.2,71%
6697,,7.3,
6698,13+,7.3,
6699,13+,7.4,
6700,all,7.8,
6701,all,7.6,
6702,18+,8.5,
6703,,5.6,69%
6704,,7.4,
6705,,6.1,100%
6706,,6.1,100%
6707,7+,7.6,
6708,18+,5.9,30%
6709,18+,6.4,32%
6710,16+,6.6,
6711,7+,6.4,86%
6712,18+,6.2,23%
6713,,5.3,65%
6714,18+,4.8,80%
6715,,7.9,
6716,,6.7,57%
6717,18+,7.5,
6718,,7.9,
6719,18+,5.3,47%
6720,13+,7.3,
6721,,7.2,
6722,,6.9,
6723,13+,5.7,26%
6724,18+,6.4,84%
6725,18+,6.2,43%
6726,13+,5.5,54%
6727,,7.1,
6728,all,8.4,
6729,13+,6.7,80%
6730,,5.3,60%
6731,,5.7,60%
6732,7+,5.9,8%
6733,,6.3,
6734,,7.6,
6735,18+,5.6,18%
6736,,5.1,94%
6737,,7.1,
6738,,7.9,84%
6739,,5.5,55%
6740,18+,5.7,55%
6741,all,7.1,89%
6742,18+,5.3,38%
6743,,7.5,
6744,18+,5.1,55%
6745,13+,7.5,
6746,7+,6.2,60%
6747,18+,6.1,56%
6748,,6.2,89%
6749,,6.6,63%
6750,,7.9,
6751,,7.6,
6752,,7.1,
6753,,6.7,94%
6754,,6.5,86%
6755,18+,5.7,9%
6756,18+,4.9,20%
6757,,7.3,
6758,,6.3,
6759,,5.3,83%
6760,,6.3,20%
6761,18+,5.2,64%
6762,18+,6.4,
6763,18+,5.7,37%
6764,,5.9,44%
6765,,7.8,88%
6766,,7.2,
6767,,8.5,
6768,13+,6.2,46%
6769,,6.0,60%
6770,18+,8.1,
6771,18+,5.8,43%
6772,18+,5.6,44%
6773,18+,6.1,67%
6774,18+,7.1,
6775,16+,6.8,92%
6776,18+,5.8,64%
6777,18+,5.9,40%
6778,,5.6,64%
6779,,7.2,
6780,13+,5.6,14%
6781,,8.0,
6782,,5.7,62%
6783,18+,5.8,
6784,18+,5.5,43%
6785,18+,7.2,
6786,,7.7,
6787,,7.5,
6788,18+,7.6,
6789,18+,5.4,20%
6790,,5.7,50%
6791,all,6.0,
6792,13+,5.4,50%
6793,13+,7.1,
6794,,6.5,55%
6795,18+,7.4,
6796,13+,6.0,6%
6797,7+,6.3,33%
6798,,5.3,57%
6799,all,6.8,57%
6800,,8.0,
6801,7+,6.6,
6802,,5.7,
6803,13+,5.7,38%
6804,,8.0,
6805,16+,6.6,60%
6806,,7.1,100%
6807,7+,7.5,
6808,18+,6.0,29%
6809,13+,5.5,43%
6810,,5.1,100%
6811,,5.7,55%
6812,16+,7.3,
6813,,5.6,47%
6814,18+,6.5,63%
6815,,6.2,96%
6816,16+,5.9,63%
6817,,7.5,
6818,13+,6.3,22%
6819,,5.8,
6820,7+,5.4,24%
6821,,6.3,71%
6822,18+,6.4,43%
6823,13+,6.1,20%
6824,,5.9,
6825,18+,7.4,
6826,,8.7,
6827,18+,5.7,40%
6828,,6.5,67%
6829,16+,7.3,60%
6830,7+,7.1,13%
6831,18+,6.8,56%
6832,,6.5,
6833,18+,5.5,20%
6834,13+,6.6,
6835,18+,6.6,21%
6836,all,5.0,47%
6837,18+,4.4,29%
6838,all,6.5,
6839,16+,4.9,75%
6840,,7.6,
6841,18+,6.3,58%
6842,,6.7,45%
6843,,7.7,
6844,,6.6,75%
6845,7+,5.5,6%
6846,,6.7,
6847,13+,7.5,
6848,13+,5.1,46%
6849,18+,5.4,68%
6850,13+,7.5,
6851,18+,5.6,49%
6852,13+,5.4,26%
6853,,5.5,100%
6854,all,7.9,
6855,18+,5.8,79%
6856,all,6.4,
6857,7+,7.8,
6858,13+,7.2,
6859,,6.0,60%
6860,,6.8,80%
6861,18+,7.7,
6862,18+,5.6,43%
6863,,5.9,57%
6864,13+,7.3,
6865,13+,5.9,32%
6866,,7.6,
6867,,6.4,89%
6868,7+,5.2,70%
6869,18+,4.5,70%
6870,,6.7,
6871,all,7.5,
6872,,7.5,
6873,18+,7.3,
6874,,7.5,
6875,18+,7.3,
6876,,7.8,
6877,13+,7.4,
6878,,6.5,20%
6879,18+,5.4,59%
6880,18+,6.1,42%
6881,7+,5.6,41%
6882,,7.6,
6883,13+,5.8,30%
6884,16+,5.8,36%
6885,13+,6.5,
6886,,7.3,
6887,,5.1,52%
6888,13+,7.6,
6889,,5.7,87%
6890,7+,5.3,15%
6891,7+,8.0,
6892,all,7.4,
6893,18+,5.7,49%
6894,,7.3,
6895,,6.2,83%
6896,18+,6.0,
6897,,8.0,
6898,,7.4,
6899,18+,7.8,
6900,13+,7.7,
6901,16+,7.4,
6902,,5.1,22%
6903,13+,6.2,57%
6904,,9.3,
6905,,7.0,
6906,,6.7,
6907,13+,5.5,50%
6908,7+,7.7,
6909,,6.2,57%
6910,7+,6.2,29%
6911,7+,7.4,
6912,18+,6.6,
6913,7+,5.6,5%
6914,18+,5.8,71%
6915,18+,7.7,
6916,7+,6.2,55%
6917,,7.4,
6918,,6.3,70%
6919,all,5.6,33%
6920,,7.8,
6921,18+,5.2,43%
6922,,7.1,
6923,,8.7,
6924,,8.6,
6925,,6.3,
6926,7+,5.6,39%
6927,,7.5,
